Entrez_ID,SYMBOL
9797,TATDN2
6396,SEC13
491,ATP2B2
6529,SLC6A1
3269,HRH1
10533,ATG7
9686,VGLL4
132001,TAMM41
5468,PPARG
80746,TSEN2
23609,MKRN2
5894,RAF1
55287,TMEM40
23066,CAND2
6161,RPL32
9922,IQSEC1
23225,NUP210
79885,HDAC11
2199,FBLN2
7476,WNT7A
131474,CHCHD4
79188,TMEM43
7508,XPC
27258,LSM3
6533,SLC6A6
80852,GRIP2
51244,CCDC174
84077,C3orf20
100505641,FGD5-AS1
7182,NR2C2
64432,MRPS25
64145,RBSN
23473,CAPN7
100505696,SH3BP5-AS1
9467,SH3BP5
131965,METTL6
85403,EAF1
8292,COLQ
26061,HACL1
686,BTD
23243,ANKRD28
285381,DPH3
92106,OXNAD1
23180,RFTN1
23228,PLCL2
9779,TBC1D5
6304,SATB1
5868,RAB5A
8850,KAT2B
151648,SGO1
79750,ZNF385D
7325,UBE2E2
7324,UBE2E1
28512,NKIRAS1
6138,RPL15
9975,NR1D2
7068,THRB
5915,RARB
7155,TOP2B
55768,NGLY1
54995,OXSM
152110,NEK10
9497,SLC4A7
152100,CMC1
64343,AZI2
152098,ZCWPW2
100873979,RBMS3-AS3
27303,RBMS3
7048,TGFBR2
201595,STT3B
114884,OSBPL10
23171,GPD1L
152189,CMTM8
112616,CMTM7
54918,CMTM6
51143,DYNC1LI1
25904,CNOT10
105377021,NA
131405,TRIM71
2720,GLB1
643853,TMPPE
10491,CRTAP
26032,SUSD5
25827,FBXL2
7342,UBP1
23122,CLASP2
10015,PDCD6IP
6769,STAC
9881,TRANK1
9852,EPM2AIP1
4292,MLH1
9209,LRRFIP2
2803,GOLGA4
3680,ITGA9
101928153,ITGA9-AS1
10217,CTDSPL
5333,PLCD1
30,ACAA1
4615,MYD88
9943,OXSR1
9942,XYLB
100128640,ACVR2B-AS1
93,ACVR2B
9941,EXOG
6331,SCN5A
57599,WDR48
64689,GORASP1
199223,TTC21A
64651,CSRNP1
165904,XIRP1
54977,SLC25A38
3921,RPSA
10289,EIF1B
9045,RPL14
285267,ZNF619
253639,ZNF620
285268,ZNF621
1499,CTNNB1
54986,ULK4
22906,TRAK1
131375,LYZL4
7433,VIPR1
9117,SEC22C
51188,SS18L2
4820,NKTR
92999,ZBTB47
57467,HHATL
25994,HIGD1A
1238,ACKR2
84892,POMGNT2
54861,SNRK
55129,ANO10
51099,ABHD5
285343,TCAIM
353274,ZNF445
285346,ZNF852
55888,ZKSCAN7
285349,ZNF660
10168,ZNF197
7584,ZNF35
101928592,NA
91392,ZNF502
115560,ZNF501
57456,KIAA1143
56992,KIF15
131616,TMEM42
51304,ZDHHC3
23016,EXOSC7
64866,CDCP1
25907,TMEM158
23395,LARS2
8994,LIMD1
22908,SACM1L
54716,SLC6A20
54585,LZTFL1
79443,FYCO1
79442,LRRC2
6997,CRIPTO
259173,ALS2CL
29122,PRSS50
339906,PRSS42P
4634,MYL3
5745,PTH1R
151903,CCDC12
23218,NBEAL2
29072,SETD2
285352,KIF9-AS1
64147,KIF9
23276,KLHL18
25930,PTPN23
22937,SCAP
54859,ELP6
10675,CSPG5
6599,SMARCC1
22907,DHX30
4134,MAP4
993,CDC25A
51385,ZNF589
10201,NME6
5364,PLXNB1
79714,CCDC51
51372,TMA7
84126,ATRIP
11277,TREX1
51246,SHISA5
5210,PFKFB4
1294,COL7A1
7384,UQCRC1
65010,SLC26A6
1951,CELSR3
51517,NCKIPSD
51447,IP6K2
5576,PRKAR2A
100506637,PRKAR2A-AS1
788,SLC25A20
646450,ARIH2OS
10425,ARIH2
54681,P4HTM
11180,WDR6
55152,DALRD3
25915,NDUFAF3
3615,IMPDH2
54870,QRICH1
5859,QARS1
10869,USP19
3913,LAMB2
64925,CCDC71
200942,KLHDC8B
375341,C3orf62
7375,USP4
2876,GPX1
387,RHOA
6988,TCTA
275,AMT
84276,NICN1
1605,DAG1
8927,BSN
327,APEH
4485,MST1
63891,RNF123
386724,AMIGO3
29925,GMPPB
9807,IP6K1
389119,INKA1
7318,UBA7
10293,TRAIP
84315,MON1A
10180,RBM6
10181,RBM5
100775107,RBM5-AS1
6405,SEMA3F
10991,SLC38A3
2771,GNAI2
101928931,SEMA3B-AS1
7869,SEMA3B
132228,LSMEM2
7866,IFRD2
8372,HYAL3
24142,NAA80
3373,HYAL1
8692,HYAL2
11334,TUSC2
11186,RASSF1
10641,NPRL2
11068,CYB561D2
11070,TMEM115
9254,CACNA2D2
51161,C3orf18
51409,HEMK1
1154,CISH
7867,MAPKAPK3
1795,DOCK3
7873,MANF
29890,RBM15B
9730,DCAF1
23132,RAD54L2
51368,TEX264
9136,RRP9
10039,PARP3
57060,PCBP4
84836,ABHD14B
25864,ABHD14A
95,ACY1
6159,RPL29
1849,DUSP7
25886,POC1A
211,ALAS1
11344,TWF2
132160,PPM1M
80335,WDR82
132158,GLYCTK
25981,DNAH1
8314,BAP1
51533,PHF7
56920,SEMA3G
7134,TNNC1
11188,NISCH
64943,NT5DC2
440957,UQCC5
55193,PBRM1
26354,GNL3
55830,GLT8D1
28972,SPCS1
6787,NEK4
3699,ITIH3
3700,ITIH4
375346,STIMATE
51460,SFMBT1
91869,RFT1
5580,PRKCD
7086,TKT
55802,DCP1A
776,CACNA1D
55349,CHDH
55540,IL17RB
93973,ACTR8
58515,SELENOK
55799,CACNA2D3
7474,WNT5A
26059,ERC2
285331,CCDC66
23272,TASOR
50650,ARHGEF3
54756,IL17RD
26060,APPL1
201626,PDE12
378,ARF4
201627,DENND6A
7871,SLMAP
2317,FLNB
57406,ABHD6
11102,RPP14
54899,PXK
5162,PDHB
200845,KCTD6
8309,ACOX2
2272,FHIT
5793,PTPRG
57415,CEP15
8618,CADPS
80145,THOC7
6314,ATXN7
100507062,PSMD6-AS2
9861,PSMD6
166336,PRICKLE2
56999,ADAMTS9
9223,MAGI1
115286,SLC25A26
26018,LRIG1
84541,KBTBD8
8801,SUCLG2
285203,EOGT
7110,TMF1
9039,UBA3
10550,ARL6IP5
56203,LMOD3
23150,FRMD4B
4286,MITF
27086,FOXP1
105377206,NA
317649,EIF4E3
2850,GPR27
23429,RYBP
55164,SHQ1
727936,GXYLT2
151987,PPP4R2
55096,EBLN2
23024,PDZRN3
101927249,PDZRN3-AS1
100846999,MIR4444-2
692099,FAM86DP
401074,LINC00960
100131827,ZNF717
6092,ROBO2
6091,ROBO1
2632,GBE1
389136,VGLL3
25978,CHMP2B
8545,CGGBP1
105377200,NA
55279,ZNF654
285237,C3orf38
2042,EPHA3
5627,PROS1
200894,ARL13B
200895,DHFR2
63899,NSUN3
84100,ARL6
131544,CRYBG3
84864,RIOX2
56650,CLDND1
1371,CPOX
100874207,ST3GAL6-AS1
10402,ST3GAL6
131566,DCBLD2
1295,COL8A1
84319,CMSS1
11259,FILIP1L
55773,TBC1D23
56954,NIT2
9868,TOMM70
348801,LNP1
55076,TMEM45A
10342,TFG
57337,SENP7
54931,TRMT10C
57092,PCNP
27107,ZBTB11
100009676,ZBTB11-AS1
6152,RPL24
105374013,NA
285359,PDCL3P4
79598,CEP97
91775,NXPE3
64332,NFKBIZ
214,ALCAM
868,CBLB
344595,DUBR
56987,BBX
961,CD47
55081,IFT57
57650,CIP2A
9666,DZIP3
25945,NECTIN3
90102,PHLDB2
55347,ABHD10
79669,C3orf52
257144,GCSAM
4345,CD200
64422,ATG3
55032,SLC35A5
100506621,NA
151887,CCDC80
29083,GTPBP8
25871,NEPRO
91653,BOC
55779,CFAP44
152185,SPICE1
205717,USF3
80218,NAA50
523,ATP6V1A
254887,ZDHHC23
57577,CCDC191
79691,QTRT2
26137,ZBTB20
2596,GAP43
4045,LSAMP
152404,IGSF11
7348,UPK1B
8702,B4GALT4
57514,ARHGAP31
55254,TMEM39A
56983,POGLUT1
51300,TIMMDC1
141,ADPRH
51365,PLA1A
64091,POPDC2
10063,COX17
2932,GSK3B
116064,LRRC58
11167,FSTL1
4710,NDUFB4
285282,RABL3
2960,GTF2E1
10721,POLQ
51725,FBXO40
2804,GOLGB1
9657,IQCB1
6565,SLC15A2
131076,MIX23
26355,FAM162A
54554,WDR5B
3836,KPNA1
83666,PARP9
151636,DTX3L
54625,PARP14
79663,HSPBAP1
84925,SLC49A4
100129550,LINC02035
54437,SEMA5B
10954,PDIA5
26984,SEC22A
111,ADCY5
201562,HACD2
100506826,MYLK-AS1
4638,MYLK
64770,CCDC14
8997,KALRN
7372,UMPS
3693,ITGB5
57493,HEG1
84561,SLC12A8
7707,ZNF148
8723,SNX4
114885,OSBPL11
54946,SLC41A3
10840,ALDH1L1
28999,KLF15
79364,ZXDC
166012,CHST13
114112,TXNRD3
84303,CHCHD6
5361,PLXNA1
131601,TPRA1
4171,MCM2
50512,PODXL2
80325,ABTB1
11343,MGLL
29927,SEC61A1
8607,RUVBL1
60678,EEFSEC
2624,GATA2
6184,RPN1
7879,RAB7A
28976,ACAD9
57501,CFAP92
339122,RAB43
57461,ISY1
7555,CNBP
22820,COPG1
56941,HMCES
8971,H1-10
339942,H1-10-AS1
132241,RPL32P3
8930,MBD4
55764,IFT122
23129,PLXND1
23023,TMCC1
100507032,TMCC1-DT
7200,TRH
729375,FAM86HP
646300,COL6A4P2
30849,PIK3R4
27032,ATP2C1
28990,ASTE1
79858,NEK11
152195,NUDT16L2P
131870,NUDT16
11222,MRPL3
23317,DNAJC13
100532724,NPHP3-ACAD11
84129,ACAD11
79876,UBA5
27031,NPHP3
66000,TMEM108
55573,CDV3
11073,TOPBP1
7018,TF
58477,SRPRB
51560,RAB6B
6578,SLCO2A1
6259,RYK
51421,AMOTL2
25847,ANAPC13
80254,CEP63
339855,KY
5523,PPP2R3A
55167,MSL2
5096,PCCB
10274,STAG1
80723,SLC35G2
101927597,NCK1-DT
4690,NCK1
199221,DZIP1L
51163,DBR1
25852,ARMC8
22808,MRAS
83850,ESYT3
80321,CEP70
55179,FAIM
5291,PIK3CB
56945,MRPS22
9276,COPB2
100507291,COPB2-DT
5947,RBP1
349565,NMNAT3
64084,CLSTN2
55186,SLC25A36
92369,SPSB4
92370,PXYLP1
253461,ZBTB38
5922,RASA2
9616,RNF7
483,ATP1B3
7029,TFDP2
256356,GK5
54464,XRN1
545,ATR
5357,PLS1
7220,TRPC1
26577,PCOLCE2
344838,PAQR9
100289361,LOC100289361
23350,U2SURP
9435,CHST2
285195,SLC9A9
205428,DIPK2A
5352,PLOD2
57088,PLSCR4
5359,PLSCR1
2992,GYG1
6596,HLTF
84343,HPS3
4071,TM4SF1
25937,WWTR1
51122,COMMD2
11342,RNF13
5217,PFN2
646903,LOC646903
653659,TMEM183BP
9819,TSC22D2
27230,SERP1
83939,EIF2A
51714,SELENOT
6478,SIAH2
116931,MED12L
9934,P2RY14
53836,GPR87
285313,IGSF10
4154,MBNL1
401093,MBNL1-AS1
5028,P2RY1
5912,RAP2B
26084,ARHGEF26
170506,DHX36
4311,MME
285315,C3orf33
9197,SLC33A1
8833,GMPS
7881,KCNAB1
6747,SSR3
25976,TIPARP
730091,LINC00886
647033,PA2G4P4
339894,LINC00880
100498859,LINC00881
57018,CCNL1
79674,VEPH1
5806,PTX3
51319,RSRC1
100996447,MLF1-DT
4291,MLF1
85476,GFM1
56925,LXN
64747,MFSD1
57560,IFT80
10051,SMC4
286827,TRIM59
3840,KPNA4
151742,PPM1L
8706,B3GALNT1
51068,NMD3
101243545,LINC02067
590,BCHE
79740,ZBBX
11235,PDCD10
5274,SERPINI1
27333,GOLIM4
93556,EGFEM1P
2122,MECOM
84517,ACTRT3
55892,MYNN
100128164,FHL1P1
7095,SEC62
80012,PHC3
5584,PRKCI
6498,SKIL
5010,CLDN11
200916,RPL22L1
56648,EIF5A2
6514,SLC2A2
23043,TNIK
5337,PLD1
64778,FNDC3B
57552,NCEH1
1894,ECT2
22871,NLGN1
254827,NAALADL2
79718,TBL1XR1
64393,ZMAT3
5290,PIK3CA
27094,KCNMB3
51193,ZNF639
55669,MFN1
59345,GNB4
86,ACTL6A
57129,MRPL47
4711,NDUFB5
8975,USP13
151613,TTC14
339829,CCDC39
8087,FXR1
131118,DNAJC19
23200,ATP11B
54165,DCUN1D1
56922,MCCC1
27074,LAMP3
23101,MCF2L2
84002,B3GNT5
100505687,SNHG33
54800,KLHL24
55689,YEATS2
79929,MAP6D1
55486,PARL
10057,ABCC5
8893,EIF2B5
1857,DVL3
1173,AP2M1
55324,ABCF3
10195,ALG3
9718,ECE2
5708,PSMD2
1981,EIF4G1
131408,FAM131A
1181,CLCN2
5437,POLR2H
8646,CHRD
2049,EPHB3
64110,MAGEF1
23355,VPS8
285382,C3orf70
1962,EHHADH
9175,MAP3K13
90407,TMEM41A
200879,LIPH
59343,SENP2
10644,IGF2BP2
6434,TRA2B
2119,ETV5
55171,TBCCD1
51726,DNAJB11
1974,EIF4A2
5984,RFC4
6480,ST6GAL1
116832,RPL39L
5648,MASP1
101929130,LOC101929130
604,BCL6
339929,LPP-AS2
4026,LPP
55214,P3H2
9076,CLDN1
3556,IL1RAP
152137,CCDC50
2257,FGF12
105374278,NA
151963,MB21D2
57110,PLAAT1
84789,MGC2889
4976,OPA1
3280,HES1
131578,LRRC15
79572,ATP13A3
401106,ATP13A3-DT
100507297,TMEM44-AS1
93109,TMEM44
55341,LSG1
131583,FAM43A
152002,XXYLT1
23527,ACAP2
5504,PPP1R2
105374297,LOC105374297
727956,SDHAP2
440993,MIR570HG
200958,MUC20
10188,TNK2
255812,SDHAP1
7037,TFRC
200931,SLC51A
5130,PCYT1A
255758,DYNLT2B
26043,UBXN7
165918,RNF168
255798,SMCO1
348793,WDR53
200933,FBXO45
84984,CEP19
54965,PIGX
5062,PAK2
205564,SENP5
22916,NCBP2
152217,NCBP2AS2
80235,PIGZ
4241,MELTF
100507057,MELTF-AS1
1739,DLG1
622,BDH1
220729,SDHAP4
9711,RUBCN
84248,FYTTD1
84859,LRCH3
84223,IQCG
6165,RPL35A
89782,LMLN
152687,ZNF595
255403,ZNF718
7700,ZNF141
79963,ABCA11P
170960,ZNF721
54872,PIGG
5158,PDE6B
521,ATP5ME
4636,MYL5
84179,SLC49A3
10336,PCGF3
100129917,PCGF3-AS1
10815,CPLX1
2580,GAK
84286,TMEM175
1609,DGKQ
10861,SLC26A1
3425,IDUA
53834,FGFRL1
10417,SPON2
285463,CTBP1-AS
1487,CTBP1
92070,CTBP1-DT
10296,MAEA
101928621,NA
57654,UVSSA
285464,NA
152877,FAM53A
7884,SLBP
92305,TMEM129
10460,TACC3
2261,FGFR3
3954,LETM1
7468,NSD2
7469,NELFA
401115,NICOL1
339983,NAT8L
353497,POLN
79441,HAUS3
10608,MXD4
57732,ZFYVE28
6047,RNF4
8603,FAM193A
79155,TNIP2
6452,SH3BP2
118,ADD1
10227,MFSD10
317648,NOP14-AS1
8602,NOP14
2868,GRK4
3064,HTT
6002,RGS12
3083,HGFAC
285489,DOK7
4043,LRPAP1
152,ADRA2C
348926,FAM86EP
85013,TMEM128
55646,LYAR
166793,ZBTB49
27065,NSG1
53407,STX18
100507266,STX18-AS1
4487,MSX1
54360,CYTL1
55351,STK32B
132884,EVC2
2121,EVC
1400,CRMP1
7466,WFS1
5522,PPP2R2C
23324,MAN2B2
93621,MRFAP1
93622,MRFAP1L2
114932,MRFAP1L1
55330,BLOC1S4
9778,KIAA0232
57533,TBC1D14
257236,CCDC96
93624,TADA2B
80273,GRPEL1
57537,SORCS2
768239,PSAPL1
60312,AFAP1
84448,ABLIM2
54436,SH3TC1
94031,HTRA3
8310,ACOX3
152992,TRMT44
8532,CPZ
56606,SLC2A9
9948,WDR1
85460,ZNF518B
9364,RAB28
259282,BOD1L1
132864,CPEB2
57545,CC2D2A
26234,FBXL5
285550,FAM200B
683,BST1
8842,PROM1
202018,TAPT1
202020,TAPT1-AS1
5860,QDPR
51056,LAP3
80306,MED28
27146,FAM184B
54876,DCAF16
64151,NCAPG
254251,LCORL
9353,SLIT2
133015,PACRGL
80333,KCNIP4
166647,ADGRA3
10891,PPARGC1A
1665,DHX15
6649,SOD3
91050,CCDC149
55203,LGI2
51091,SEPSECS
55300,PI4K2B
29063,ZCCHC4
29945,ANAPC4
10568,SLC34A2
23231,SEL1L3
389203,SMIM20
3516,RBPJ
55296,TBC1D19
57620,STIM2
5099,PCDH7
116984,ARAP2
768211,RELL1
55276,PGM2
23216,TBC1D1
51274,KLF3
92689,FAM114A1
51088,KLHL5
57728,WDR19
5981,RFC1
6133,RPL9
11019,LIAS
7358,UGDH
100885776,UGDH-AS1
201895,SMIM14
3093,UBE2K
23244,PDS5A
55728,N4BP2
79730,NSUN7
323,APBB2
7345,UCHL1
22998,LIMCH1
55161,TMEM33
10463,SLC30A9
10396,ATP8A1
386617,KCTD8
60558,GUF1
132789,GNPDA2
54951,COMMD8
57205,ATP10D
10699,CORIN
152518,NFXL1
152519,NIPAL1
7006,TEC
57606,SLAIN2
285527,FRYL
54940,OCIAD1
132299,OCIAD2
23142,DCUN1D4
339977,LRRC66
6443,SGCB
132671,SPATA18
64854,USP46
643783,USP46-DT
57291,DANCR
100288413,ERVMER34-1
65997,RASL11B
152579,SCFD2
81608,FIP1L1
26511,CHIC2
5156,PDGFRA
3815,KIT
3791,KDR
79644,SRD5A3
55858,TMEM165
9575,CLOCK
55763,EXOC1
9662,CEP135
57482,CRACD
132949,AASDH
5471,PPAT
10606,PAICS
6731,SRP72
84525,HOPX
5978,REST
84273,NOA1
5431,POLR2B
3490,IGFBP7
23284,ADGRL3
253017,TECRL
2044,EPHA5
1060,CENPC
55236,UBA6
550112,UBA6-DT
91746,YTHDC1
6783,SULT1E1
10117,ENAM
57050,UTP3
22902,RUFY3
2926,GRSF1
92597,MOB1B
1633,DCK
8671,SLC4A4
9508,ADAMTS3
285521,COX18
26057,ANKRD17
174,AFP
3576,CXCL8
441024,MTHFD2L
255324,EPGN
374,AREG
25849,PARM1
25898,RCHY1
152815,THAP6
8999,CDKL2
9908,G3BP2
8615,USO1
27163,NAAA
55153,SDAD1
419,ART3
53371,NUP54
950,SCARB2
8987,STBD1
57619,SHROOM3
55752,SEPTIN11
10983,CCNI
901,CCNG2
246175,CNOT6L
65008,MRPL1
80144,FRAS1
306,ANXA3
55589,BMP2K
152559,PAQR3
118429,ANTXR2
56978,PRDM8
2250,FGF5
153020,RASGEF1B
3184,HNRNPD
9987,HNRNPDL
58478,ENOPH1
441027,TMEM150C
79966,SCD5
22872,SEC31A
100499177,THAP9-AS1
79725,THAP9
132660,LIN54
51138,COPS4
27235,COQ2
10855,HPSE
113510,HELQ
51023,MRPS18C
84142,ABRAXAS1
84803,GPAT3
1040,CDS1
23001,WDFY3
404201,WDFY3-AS2
83478,ARHGAP24
5602,MAPK10
5783,PTPN13
100506746,AFF1-AS1
4299,AFF1
57563,KLHL8
51170,HSD17B11
53343,NUDT9
6696,SPP1
5311,PKD2
9429,ABCG2
152926,PPM1K
55008,HERC6
51191,HERC5
8916,HERC3
100873748,RNU6-33P
266812,NAP1L5
285512,FAM13A-AS1
10144,FAM13A
166815,TIGD2
285513,GPRIN3
6622,SNCA
401145,CCSER1
56916,SMARCAD1
10611,PDLIM5
8633,UNC5C
5910,RAP1GDS1
10098,TSPAN5
1977,EIF4E
23173,METAP1
128,ADH5
100507053,LOC100507053
93587,TRMT10A
285556,C4orf54
8649,LAMTOR3
79982,DNAJB14
3015,H2AZ1
115265,DDIT4L
5530,PPP3CA
90024,FLJ20021
64116,SLC39A8
4790,NFKB1
4126,MANBA
7323,UBE2D3
493856,CISD2
133308,SLC9B2
56898,BDH2
1062,CENPE
80319,CXXC4
54790,TET2
27068,PPA2
57117,INTS12
79807,GSTCD
255743,NPNT
93627,TBCK
9255,AIMP1
9061,PAPSS1
166929,SGMS2
113612,CYP2U1
3033,HADH
51176,LEF1
6164,RPL34
58505,OSTC
84570,COL25A1
100533182,SEC24B-AS1
10427,SEC24B
55013,MCUB
839,CASP6
81579,PLA2G12A
3426,CFI
54433,GAR1
1950,EGF
79071,ELOVL6
2028,ENPEP
5308,PITX2
132720,FAM241A
55435,AP1AR
92610,TIFA
55345,ZGRF1
51574,LARP7
287,ANK2
817,CAMK2D
79642,ARSJ
7368,UGT8
133022,TRAM1L1
100093630,SNHG8
8492,PRSS12
645455,CEP170P1
729218,LOC729218
57721,METTL14
9871,SEC24D
171024,SYNPO2
51778,MYOZ2
54532,USP53
401152,C4orf3
401149,LINC01061
645513,SEPTIN7P14
8654,PDE5A
4085,MAD2L1
11107,PRDM5
79625,NDNF
308,ANXA5
5393,EXOSC9
890,CCNA2
55212,BBS7
7222,TRPC3
84162,BLTP1
166379,BBS12
2247,FGF2
11162,NUDT6
166378,AFG2A
10252,SPRY1
57182,ANKRD50
79633,FAT4
27152,INTU
22824,HSPA4L
10733,PLK4
256471,MFSD8
80167,ABHD18
55132,LARP1B
10424,PGRMC2
100507487,LINC02615
79960,JADE1
132320,SCLT1
132321,C4orf33
57575,PCDH10
132430,PABPC4L
54510,PCDH18
23657,SLC7A11
25819,NOCT
1998,ELF2
84709,MGARP
4717,NDUFC1
80155,NAA15
83452,RAB33B
80854,SETD7
4258,MGST2
55534,MAML3
60592,SCOC
1047,CLGN
255520,ELMOD2
23158,TBC1D9
57484,RNF150
27309,ZNF330
8821,INPP4B
84640,USP38
2549,GAB1
8467,SMARCA5
646576,HHIP-AS1
64399,HHIP
10393,ANAPC10
6059,ABCE1
54726,OTUD4
4086,SMAD1
166785,MMAA
152485,ZNF827
11157,LSM6
84068,SLC10A7
1909,EDNRA
55751,TMEM184C
90826,PRMT9
79658,ARHGAP10
4306,NR3C2
166614,DCLK2
987,LRBA
10586,MAB21L2
6189,RPS3A
152503,SH3D19
729830,FHIP1A
5188,GATB
55294,FBXW7
54553,MIR4453HG
27236,ARFIP1
23321,TRIM2
303,ANXA2P1
84057,MND1
23240,TMEM131L
6423,SFRP2
5356,PLRG1
79884,MAP9
2982,GUCY1A1
2983,GUCY1B1
1519,CTSO
56034,PDGFC
2743,GLRB
51313,GASK1B
55314,TMEM144
201725,C4orf46
2110,ETFDH
5481,PPID
57600,FNIP2
9693,RAPGEF2
56884,FSTL5
92345,NAF1
4886,NPY1R
55319,TMA16
55016,MARCHF1
23520,ANP32CP
152756,FAM218A
201931,TMEM192
11275,KLHL2
6307,MSMO1
1363,CPE
7092,TLL1
55601,DDX60
91351,DDX60L
23022,PALLD
84869,CBR4
57630,SH3RF1
4750,NEK1
1182,CLCN3
54969,HPF1
9848,MFAP3L
51166,AADAT
51809,GALNT7
3148,HMGB2
8819,SAP30
9464,HAND2
79804,HAND2-AS1
26269,FBXO8
80817,CEP44
2823,GPM6A
116966,WDR17
140458,ASB5
60559,SPCS3
7424,VEGFC
55247,NEIL3
175,AGA
90768,TENM3-AS1
55714,TENM3
1635,DCTD
152641,WWC2-AS2
80014,WWC2
55602,CDKN2AIP
3622,ING2
201965,RWDD4
60684,TRAPPC11
56977,STOX2
3660,IRF2
836,CASP3
201973,PRIMPOL
79682,CENPU
2180,ACSL1
291,SLC25A4
57587,CFAP97
83891,SNX25
55805,LRP2BP
353322,ANKRD37
55325,UFSP2
256309,CCDC110
27295,PDLIM3
8470,SORBS2
25854,FAM149A
285440,CYP4V2
2195,FAT1
2483,FRG1
153478,PLEKHG4B
389257,LRRC14B
133957,CCDC127
6389,SDHA
10016,PDCD6
57491,AHRR
116349,EXOC3-AS1
11336,EXOC3
6550,SLC9A3
100288152,SLC9A3-AS1
55722,CEP72
11076,TPPP
653082,ZDHHC11B
79844,ZDHHC11
65980,BRD9
9319,TRIP13
100506688,LINC02982
85409,NKD2
10723,SLC12A7
101928793,NA
81037,CLPTM1L
79888,LPCAT1
728609,SDHAP3
728613,PDCD6P1
64979,MRPL36
4726,NDUFS6
50805,IRX4
153572,IRX2
153571,IRX2-DT
79192,IRX1
23379,ICE1
84246,MED10
134111,UBE2QL1
54888,NSUN2
6715,SRD5A1
11044,TENT4A
108,ADCY2
4552,MTRR
79072,FASTKD3
100505738,MIR4458HG
9037,SEMA5A
100505806,SNHG18
134145,ATPSCKMT
22948,CCT5
134147,CMBL
10299,MARCHF6
651746,ANKRD33B
1611,DAP
1501,CTNND2
1767,DNAH5
7204,TRIO
54491,OTULINL
90268,OTULIN
56172,ANKH
100130744,LOC100130744
23194,FBXL7
441061,MARCHF11
90441,ZNF622
54463,RETREG1
4651,MYO10
10409,BASP1
728411,GUSBP1
1008,CDH10
643401,PURPL
1004,CDH6
29102,DROSHA
55322,C5orf22
23037,PDZD2
64083,GOLPH3
54545,MTMR12
51663,ZFR
10923,SUB1
4883,NPR3
6897,TARS1
81792,ADAMTS12
51151,SLC45A2
23600,AMACR
26064,RAI14
5810,RAD1
55299,BRIX1
134218,DNAJC21
79925,SPEF2
167127,UGT3A2
92255,LMBRD2
6502,SKP2
133686,NADK2
6507,SLC1A3
646719,NIPBL-DT
25836,NIPBL
65250,CPLANE1
9631,NUP155
55100,WDR70
2668,GDNF
3977,LIFR
100506495,LIFR-AS1
9180,OSMR
253260,RICTOR
1601,DAB2
23548,TTC33
5562,PRKAA1
100506548,NA
6167,RPL37
730,C7
345557,PLCXD3
5019,OXCT1
285636,RIMOC1
26272,FBXO4
2690,GHR
6414,SELENOP
648987,ANXA2R-OT1
100132356,LOC100132356
100506639,LOC100506639
7690,ZNF131
3157,HMGCS1
64417,TMEM267
375444,C5orf34
10605,PAIP1
100652772,NNT-AS1
23530,NNT
2255,FGF10
100506674,MRPS30-DT
10884,MRPS30
348980,HCN1
133418,EMB
79668,PARP8
642366,ISL1-DT
3670,ISL1
53918,PELO
3672,ITGA1
3673,ITGA2
4338,MOCS2
257396,MOCS2-DT
10468,FST
4724,NDUFS4
54622,ARL15
8988,HSPB3
112574,SNX18
493869,GPX8
54505,DHX29
23517,MTREX
8611,PLPP1
379013,RNF138P1
153129,SLC38A9
133396,IL31RA
3572,IL6ST
4214,MAP3K1
133383,SETD9
166968,MIER3
65056,GPBP1
345651,ACTBL2
10769,PLK2
5144,PDE4D
55789,DEPDC1B
79993,ELOVL7
1161,ERCC8
91942,NDUFAF2
643155,SMIM15
57688,ZSWIM6
3796,KIF2A
27292,DIMT1
51194,IPO11
285671,RNF180
401190,RGS7BP
285672,SREK1IP1
10283,CWC27
11174,ADAMTS6
64105,CENPK
23398,PPWD1
373,TRIM23
80006,TRAPPC13
54557,SGTB
57486,NLN
55914,ERBIN
140890,SREK1
375449,MAST4
5295,PIK3R1
64924,SLC30A5
891,CCNB1
64946,CENPH
92259,MRPS36
1022,CDK7
202243,CCDC125
102157402,AK6
6880,TAF9
5884,RAD17
153562,MARVELD2
100506658,OCLN
728340,GTF2H2C
728492,SERF1B
6607,SMN2
11039,GUSBP14
653238,GTF2H2B
11042,GUSBP15
8293,SERF1A
6606,SMN1
4671,NAIP
2966,GTF2H2
55814,BDP1
64087,MCCC2
4131,MAP1B
23107,MRPS27
79810,PTCD2
3842,TNPO1
115548,FCHO2
2297,FOXD1
689,BTF3
57763,ANKRA2
84135,UTP15
64283,ARHGEF28
8507,ENC1
3074,HEXB
84340,GFM2
10412,NSA2
26049,FAM169A
3156,HMGCR
10087,CERT1
51426,POLK
134359,POC5
22987,SV2C
10788,IQGAP2
2151,F2RL2
2149,F2R
2150,F2RL1
1393,CRHBP
55109,AGGF1
84327,ZBED3
728723,ZBED3-AS1
8622,PDE8B
55255,WDR41
6902,TBCA
8546,AP3B1
728769,SCAMP1-AS1
9522,SCAMP1
10184,LHFPL2
411,ARSB
133746,JMY
9456,HOMER1
105379046,NA
167153,TENT2
202333,CMYA5
345778,MTX3
7060,THBS4
256987,SERINC5
644936,LOC644936
441089,CRSP8P
9765,ZFYVE16
167555,FAM151B
340120,ANKRD34B
1719,DHFR
100462981,MTRNR2L2
